Repo Name,File Name,Release Version,TLSH Hash,SHA256 Hash,Imphash,Date Added,Intel
hyp3rlinx/DarkFinger-C2,DarkFinger-C2-master/DarkFinger-C2-Agent.bat,v1,T142E1D72B72C53B4A41AD136137A1448AD62B90AE9F1E044CF8FC44D287D92F990752FF,e661a7e6b19a38d6dece624a7ccf37019b4a574ac5e54f0c75291c8cad69dd7b,N/A,2022-03-20T18:18:46Z,https://github.com/hyp3rlinx/DarkFinger-C2
hyp3rlinx/DarkFinger-C2,DarkFinger-C2-master/DarkFinger-C2.py,v1,T17F32A4066D46095098B3421E9D1FE495D30A02AB267B745778ACD388BFB1620D2B6FFF,cb1c57ee301feebbca0adf14756a1f845af12ea20e81af5841ea474c19d8ec9d,N/A,2022-03-20T18:18:46Z,https://github.com/hyp3rlinx/DarkFinger-C2
hyp3rlinx/DarkFinger-C2,DarkFinger-C2-master/First_Seen_In_The_Wild_Usage,v1,T175B01227929868B406B486C691FBF20E0107382665535DCD41BB591DF9108065278AC6,12921d9d4a4fc3cd85440665f0e811eeb33612bcb5ac2808263eb627fe9826f2,N/A,2022-03-20T18:18:46Z,https://github.com/hyp3rlinx/DarkFinger-C2
