Repo Name,File Name,File Type,Release Version,TLSH Hash,Commit_Distance,Lines Changed,SHA256 Hash,Imphash,Date Added,Intel
3v4Si0N/HTTP-revshell,server-multisession.exe,PE32 executable (console) Intel 80386; for MS Windows; 6 sections,v1.0,T151C63313EA430455F2A3033AB5B5D6736841DCA68F2A2627D7E53C6A38BBED1DB3051C,21,N/A,a05516d38a09bcd1c9addafdb80122a5d22b35f516fc2edb7a4af09f70213d31,38cec625fecfa77d86b81445b2b79675,2020-06-28T10:49:26Z,https://github.com/3v4Si0N/HTTP-revshell
3v4Si0N/HTTP-revshell,server-multisession.exe,PE32 executable (console) Intel 80386; for MS Windows; 6 sections,v1.1,T1EDC63313EA434455F2A2133AB4B4D6735441EC678F2A2927DBD93C6A28BFED1AF3051C,0,N/A,99f6bd61a214a59cd1e3961a6bf2611523ff57929a3fa0b5dd099a0ebf05fa8b,38cec625fecfa77d86b81445b2b79675,2020-10-31T16:12:12Z,https://github.com/3v4Si0N/HTTP-revshell
3v4Si0N/HTTP-revshell,server.exe,PE32 executable (console) Intel 80386; for MS Windows; 6 sections,v1.0,T1B0B63313EA424419F2A3033AB5B4D6B35441EC679F292627D7D93C6A38BFED1AB3051C,7,N/A,9b4dc29afa85ccf6f06b22030286c3a7a279bbcd9581b0bd74373c45982a5784,38cec625fecfa77d86b81445b2b79675,2020-06-28T10:49:26Z,https://github.com/3v4Si0N/HTTP-revshell
3v4Si0N/HTTP-revshell,server.exe,PE32 executable (console) Intel 80386; for MS Windows; 6 sections,v1.1,T1EDB63313EA024419F2A3133AB5B4D6B36441DC679F292627DBD53C6A38BFED1AB3051C,0,N/A,0c37b6f90e28750632ca39aca185d9b12f8fddc75a13781da7a8474fc6c0462f,38cec625fecfa77d86b81445b2b79675,2020-10-31T16:12:12Z,https://github.com/3v4Si0N/HTTP-revshell
