Repo Name,File Name,File Type,Release Version,TLSH Hash,Commit_Distance,Lines Changed,SHA256 Hash,Imphash,Date Added,Intel
Mester-Oxdan/Oxdan-Dragon-C,CONSOLE-OXDAN-DRAGON-C/includes/own/includes/hydra_windows/hydra.exe,ASCII text,git:a3d658f,T1E8C02B33881CC1603E05195264EC609052113E06C09A54E00481A014D48426109110A8,0,N/A,89776a5bf4f435e9d4bebd90e3f0bb0f7ab020daf9223301f2c49c2ad292ae3a,N/A,2024-08-08T00:48:31Z,https://github.com/Mester-Oxdan/Oxdan-Dragon-C
Mester-Oxdan/Oxdan-Dragon-C,CONSOLE-OXDAN-DRAGON-C/includes/own/includes/hydra_windows/pw-inspector.exe,PE32+ executable (console) x86-64 (stripped to external PDB); for MS Windows; 11 sections,git:d7ede08,T18F33F62F539180E2DF4163BE90BEDA3A6753FE6AC9B65B0C2044F5501FBBD5B012DA40,0,N/A,3d00c3fa2f71f9c098d6aa046ad64c8fa4ffa12533c5dd4ec492e96ea14d3d57,a1e836163d25e917b5e584822ab016d3,2025-07-24T18:45:50Z,https://github.com/Mester-Oxdan/Oxdan-Dragon-C
Mester-Oxdan/Oxdan-Dragon-C,CONSOLE-OXDAN-DRAGON-C/includes/own/includes/installs/metasploit.exe,ASCII text,git:517b53d,T12CC02B534010CAFC3F04A5A074903C1822423148E8CE808C03D17450C0D0ABB0388901,0,N/A,3dbdc1f75e285dd7454a58df6d5e3ea45bb431a029295a0eb37043dd654ebaf9,N/A,2024-08-14T04:35:34Z,https://github.com/Mester-Oxdan/Oxdan-Dragon-C
Mester-Oxdan/Oxdan-Dragon-C,CONSOLE-OXDAN-DRAGON-C/includes/own/includes/installs/nmap.exe,ASCII text,git:ea74556,T1BAC02B3700004B5C1D000430D258A15AA2251380C902A0C601EAF803C00722617B63C0,0,N/A,7252b2e54041d3015b439caa8f81f51f458cf130cc1f554a7c76b164035bc414,N/A,2024-07-23T21:28:53Z,https://github.com/Mester-Oxdan/Oxdan-Dragon-C
Mester-Oxdan/Oxdan-Dragon-C,CONSOLE-OXDAN-DRAGON-C/includes/own/includes/installs/nmap.exe,PE32 executable (GUI) Intel 80386; for MS Windows; Nullsoft Installer self-extracting archive; 5 sections,git:10ace33,T13767334A2E244A6CC348417481BD7FF960CDF0578EA373C70A5B5DA9AAFF75A0709932,1557,18680,b99c4535e1603a2150e4dd97933b69bfddf23e8cceff5c36606ec0327c6f7193,c05041e01f84e1ccca9c4451f3b6a383,2025-07-24T18:51:10Z,https://github.com/Mester-Oxdan/Oxdan-Dragon-C
Mester-Oxdan/Oxdan-Dragon-C,CONSOLE-OXDAN-DRAGON-C/includes/own/includes/installs/tor.exe,ASCII text,git:6cbf719,T1BDC02B33800CC07034800B1DE740608E136125489B930842C0E07350C64831B1314029,0,N/A,2d68a7d4c39a0088d1d1307a92e3584416dbcc5ee51dfe6413ee3eda909b5af3,N/A,2024-07-29T02:54:13Z,https://github.com/Mester-Oxdan/Oxdan-Dragon-C
Mester-Oxdan/Oxdan-Dragon-C,CONSOLE-OXDAN-DRAGON-C/includes/own/includes/installs/tor.exe,PE32+ executable (GUI) x86-64 (stripped to external PDB); for MS Windows; 10 sections,git:bb0d495,T1CC2833794F76CA8BC8307EFF689E0705984CC6C6A5C4CF7A460B359B67611CCAE198D2,1775,18584,ddad37d7324cc8ba3633528f8df1e7a27c0df11aa48d27c202a925bfefb4b390,7cfc673bb4d426dcebc76a3f9ab61eae,2025-07-24T18:55:37Z,https://github.com/Mester-Oxdan/Oxdan-Dragon-C
Mester-Oxdan/Oxdan-Dragon-C,CONSOLE-OXDAN-DRAGON-C/includes/own/includes/john_the_ripper/run/base64conv.exe,ASCII text,git:420e0a4,T172B02B136000C0DC2D4065A4A30931D832723100C8828C80D0DB74118F8D0D6CB85000,0,N/A,e053e94b01a93c0a32cffa464e8f47aa84f4880ef787210297741c872525a0f6,N/A,2023-09-24T19:16:20Z,https://github.com/Mester-Oxdan/Oxdan-Dragon-C
