Repo Name,File Name,File Type,Release Version,TLSH Hash,Commit_Distance,Lines Changed,SHA256 Hash,Imphash,Date Added,Intel
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:023bfb0,T16DA4A4315F501874125EF064F4B7BC61EEA5A02B25E52800FBFDC0B65F12B16AAFD29B,3,47,b4e6040825f40d980f103d1a9f05ff9bf67dbdd30eab8c8c33c947a70a63e575,N/A,2016-06-27T03:04:20Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:f6f6dbd,T13CA4A4315F501874125EF064F4B7BC61EEA5A02B25E52800FBFDC0B65F12B16AAFD29B,1,37,eee0a66a9de4830f98dd32244e9e7626cbd548f351aed016d05d59aebc98ef82,N/A,2016-06-27T03:09:22Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:f182e15,T19CA4A4315F501874125EF064F4B7BC61EEA5902B25E52800FBFDC0B65F22B16AAFD29B,3,31,022b414672cc1c364cdefc1324c7c9005384c8e70755cc9d3bd39f72c0468e65,N/A,2016-06-27T03:13:57Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:7d2374a,T167A4A4315F501874125EF064F4B7BC61EEA5902B25E52800FBFDC0B65F22B16AAFD29B,1,43,f24e23498211afb82b88388fc732507c73e28d1e6bdcbd762e44426e00dcb98e,N/A,2016-06-27T03:29:44Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:455ea8e,T126A4A4315F501874125EF064F4B7BC61EEA5902B25E52800FBFDC0B65F22B16AAFD29B,1,32,90f88b2ee8b7f0b9d47f9ebc691912ead7ee8b6181b3f045d3b6b978cbcd0870,N/A,2016-06-27T03:38:45Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:55e0729,T158A494315F501874125EF064F4B7BC61EEA5902B25E52800FBFDC0B65F22B16AAFD29B,2,117,92bae645e859b589807328487cb74349f3ff3ba538c5547a9878607d29e1cd85,N/A,2016-06-27T03:55:40Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:7263568,T11DA494315F501874125EF064F4B7BC61EEA5902B25E52800FBFDC0B65F22B16AAFD29B,1,7,adb1e105dfb4e65bfe19bc64fbe2b25e089bdf1487c6e0ac89f89911d464e71e,N/A,2016-06-27T03:58:05Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:540f98b,T18CA494315F501874125EF064F4B7BC61EEA5902B25E52800FBFDC0B65F22B16AAFD29B,1,13,b89992966939aa13c0afc56520034a664a027b4fe22dc2661f36f45d1ddd2fda,N/A,2016-06-27T04:02:05Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:ed6c4e3,T1B4A494315F501874125EF064F4B7BC61EEA5902B25E52800FBFDC0B65F22B16AAFD29B,1,68,063f6b083fd384c09e00cba759130c0deb573b0e4a09a093352b190d7964ee04,N/A,2016-06-27T04:12:32Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:58cafa7,T14DA494316F501874125EF064F4B77C61EEA5902B25E52800FFFDC0B65F22B16AABD29B,5,87,62a66188b46d1f9982ab50afb8a7306003e5a9d3a6e70fec71da43bcbf6ad6b7,N/A,2016-06-27T04:34:58Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:b7cf036,T11FA484316F501874125EF064F4B77C61EEA5902B25E52800FFFDC0765F22B16AABD29B,3,96,ee9be51e3a1a55c4bd67cf3919e815d44fae42f3096edd576fddf302dd8514a2,N/A,2016-06-27T04:40:28Z,https://github.com/NetSPI/PowerUpSQL
