Repo Name,File Name,File Type,Release Version,TLSH Hash,Commit_Distance,Lines Changed,SHA256 Hash,Imphash,Date Added,Intel
samratashok/nishang,Backdoors/DNS_TXT_Pwnage.ps1,Unicode text; UTF-8 text,git:b65939c,T1E272E7207A9507A459CB90E8B8ABD1067E39F16732999851B9ECE1C42F23F34ED712DC,1,679,b55614810edb0985930c52f1aa534ab98bd29aa379ac1cb9e40379f8ef130913,N/A,2014-10-04T13:15:47Z,https://github.com/samratashok/nishang
samratashok/nishang,Backdoors/DNS_TXT_Pwnage.ps1,Unicode text; UTF-8 text,git:9abdbb7,T1D772D7207A9507A459CB90E8B8AB91467E3EF16732995811F9ECE1C42F23F34ED712DC,9,1002,51d66f76ce51ad54a946cc10a1e66c49f19b650d65f71ff8b0243c0ac3574b2c,N/A,2014-11-28T05:10:42Z,https://github.com/samratashok/nishang
samratashok/nishang,Backdoors/DNS_TXT_Pwnage.ps1,Unicode text; UTF-8 text; with very long lines (311),git:d5ba0eb,T14A72E8207A5907A449CB90A8B8ABD1467E3EF1A732995851F5ECE1C42F23F34ED712DC,11,1288,422ba0cc5fd5940c87e9a881755b0e7cba2c167fd0578431a9097588d035319c,N/A,2014-12-10T18:12:06Z,https://github.com/samratashok/nishang
samratashok/nishang,Backdoors/DNS_TXT_Pwnage.ps1,Unicode text; UTF-8 text; with very long lines (311),git:c74bb1e,T1EA82E8247A5907A405DB90A8B4ABE10A7A3EF16732995C51B9ECE1C43F23F34ED712CC,23,3460,9ecd5e4616198230a1c70e7e2b9e6c7f80b8ce99bd5a82ec19188552e6c0968b,N/A,2015-01-19T18:54:23Z,https://github.com/samratashok/nishang
samratashok/nishang,Backdoors/DNS_TXT_Pwnage.ps1,Unicode text; UTF-8 text; with very long lines (347),git:82d87a7,T1DC82E6207A5507A519DB90ACB4ABE1067A3EF1A732995C51B9ECE1C43F23F34ED7128C,22,615,475e9e8075577fdf032ef97e1a7105dbaeb163ae944e166e5bbff84e00c366fd,N/A,2015-03-05T08:10:00Z,https://github.com/samratashok/nishang
samratashok/nishang,Backdoors/DNS_TXT_Pwnage.ps1,Unicode text; UTF-8 text; with very long lines (347),git:031ac84,T1D882E6207A5507A519DB90ACB4ABE1067A3EF1A732995C51B9ECE1C43F23F34ED7128C,1,5,9096ece5619ce5e9b21ca5921edf2b8d31513c66f9c3fe92d2d4f9a6d4d4a7d8,N/A,2015-03-07T19:09:41Z,https://github.com/samratashok/nishang
samratashok/nishang,Backdoors/DNS_TXT_Pwnage.ps1,Unicode text; UTF-8 text; with very long lines (347),git:6b30663,T15E82E6207A5507A519DB90ACB4ABE1067A3EF1A732995C51B9ECE1C43F23F34ED7128C,1,6710,bd6cd80767bf2f34bed8540a3afee935aea5e18c2b0e579dbbbaf8b07f8ae93a,N/A,2015-08-20T07:48:43Z,https://github.com/samratashok/nishang
samratashok/nishang,Backdoors/DNS_TXT_Pwnage.ps1,Unicode text; UTF-8 text; with very long lines (347),git:f9a971f,T10E82E7207A5507A519DB90ACB4ABE1067A3EF1A732995C51B9ECE1C43F23F34ED7128C,2,11954,8525f83accdd5e3f59779a3aff5219c832d41a4cddd28cfbe38c8aeae40211fd,N/A,2016-06-19T10:35:32Z,https://github.com/samratashok/nishang
samratashok/nishang,Backdoors/Execute-OnTime.ps1,Unicode text; UTF-8 text,git:68e77a8,T1D142E9607A40079565DBA4A4B8BBD4863E3EE1333A8A5810F9ECD1C43F13F35EA652DD,0,N/A,8d31da4f41685756d3e861d6d5c73319338a5fbcc5121e6e4518df4a7b87c0c5,N/A,2015-03-15T17:27:01Z,https://github.com/samratashok/nishang
samratashok/nishang,Backdoors/Gupt-Backdoor.ps1,Unicode text; UTF-8 (with BOM) text,git:68c89a0,T12571611765A941740B53946162AEA2C0572103BB653A0DFCFCECA2982F824F5AF2CFC9,0,N/A,75d4c7f1478147ad829e7f20b4a972649321835ca3a3243bbeb779dfbc794e39,N/A,2014-08-29T17:39:11Z,https://github.com/samratashok/nishang
